"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2250003814697","12.1309995651245","11.4169998168945","10.1540002822876","11.5860004425049","11.4300003051758","11.1840000152588","10.914999961853","10.5880002975464","10.1920003890991","9.6569995880127","11.6070003509521","11.6809997558594","11.5570001602173","11.628999710083","11.6499996185303","11.8559999465942","11.710000038147","11.8450002670288","11.7779998779297","11.5970001220703","11.3610000610352","11.0159997940063","10.7019996643066","10.3920001983643","10.0629997253418","9.77200031280518","9.60599994659424","9.44600009918213",
"Angola","AGO","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95900011062622","3.75999999046326","3.64599990844727","3.42499995231628","3.26300001144409","3.09999990463257","2.97300004959106","2.85199999809265","2.68499994277954","2.56500005722046","2.46399998664856","2.36299991607666","2.26099991798401","2.14400005340576","2.65199995040894","3.32599997520447","4.11399984359741","5.08599996566772","6.40199995040894","7.82100009918213","9.50800037384033","9.21599960327148","8.94799995422363","8.71399974822998","8.48999977111816","8.23900032043457","8.01700019836426","7.7960000038147","7.5789999961853",
"Albania","ALB","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4459991455078","16.5109996795654","15.9469995498657","15.4130001068115","14.9160003662109","14.4250001907349","14.173999786377","13.8430004119873","13.6040000915527","13.3620004653931","12.9890003204346","12.5249996185303","12.0109996795654","11.5","11.0059995651245","10.5290002822876","10.0640001296997","15.2480001449585","15.9879999160767","13.8030004501343","22.4039993286133","25.4080009460449","24.9069995880127","25.2779998779297","22.4230003356934","21.8330001831055","21.2749996185303","20.7950000762939","20.30299949646",
"Andorra","AND","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6095411923671","9.45041318654897","9.30356487411058","8.93072813916132","8.89085937044375","8.677036954716","8.61225956946316","8.69188728875556","8.91266589690263","8.63220675136282","8.39190045250525","8.46325366626323","8.3596430433777","8.43972491180896","7.8915404798927","7.09146572520111","6.90843122167694","6.47235758315939","6.14956980255194","5.40950309863395","5.20027184810165","4.90725135938195","4.87795745197162","4.88005522293448","4.94406483586414","4.64934931029816","4.54601773936113","4.48473918312449","4.41571473368726",
"United Arab Emirates","ARE","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00100000004749745","0.0020000000949949","0.00300000002607703","0.00400000018998981","0.00499999988824129","0.00600000005215406","0.00800000037997961","0.00999999977648258","0.0130000002682209","0.0560000017285347","0.0529999993741512","0.0489999987185001",
"Argentina","ARG","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.537999987602234","0.716000020503998","0.699000000953674","1.01300001144409","0.973999977111816","0.927999973297119","0.992999970912933","0.754000008106232","0.885999977588654","0.679000020027161","0.614000022411346","0.783999979496002","1.12000000476837","0.819000005722046","0.570999979972839","0.566999971866608","0.600000023841858","0.386999994516373","0.409999996423721","0.465999990701675","0.402999997138977","0.342000007629395","0.367000013589859","0.32600000500679","0.314999997615814","0.319999992847443","0.308999985456467","0.303000003099442","0.296000003814697",
"Armenia","ARM","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5820007324219","17.0380001068115","17.6340007781982","17.6940002441406","17.4689998626709","17.2970008850098","17.1089992523193","16.673999786377","16.4099998474121","16.1439990997314","15.6999998092651","15.1549997329712","14.4180002212524","13.6979999542236","12.9329996109009","12.0520000457764","11.1280002593994","10.5209999084473","11.0220003128052","9.48499965667725","9.66600036621094","7.96999979019165","6.63500022888184","5.48400020599365","4.49100017547607","3.60800004005432","3.44099998474121","3.31200003623962","3.18499994277954",
"American Samoa","ASM","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.703000009059906","0.716000020503998","0.866999983787537","0.730000019073486","0.671999990940094","0.699000000953674","0.611999988555908","0.578000009059906","0.620999991893768","0.612999975681305","0.442999988794327","0.361999988555908","0.319999992847443","0.303999990224838","0.244000002741814","0.239999994635582","0.215000003576279","0.174999997019768","0.194999992847443","0.228000000119209","0.177000001072884","0.162000000476837","0.195999994874001","0.216000005602837","0.189999997615814","0.184000000357628","0.152999997138977","0.150000005960464","0.146999999880791",
"Austria","AUT","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01799988746643","1.97800004482269","1.98199999332428","1.92400002479553","1.94900000095367","2.17300009727478","1.65799999237061","1.57500004768372","1.62600004673004","1.63999998569489","1.53699994087219","1.56700003147125","1.28400003910065","0.526000022888184","0.984000027179718","0.99099999666214","1.94599997997284","2.01999998092651","1.86300003528595","1.92799997329712","1.87399995326996","1.81200003623962","1.73500001430511","1.97899997234344","1.50399994850159","1.38900005817413","1.27600002288818","1.22899997234344","1.19700002670288",
"Azerbaijan","AZE","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.132999420166","32.7439994812012","33.7229995727539","34.3880004882813","34.4710006713867","34.2620010375977","34.1180000305176","34.0340003967285","33.7039985656738","33.173999786377","32.7369995117188","32.2480010986328","31.7549991607666","31.3339996337891","30.2469997406006","29.0230007171631","28.0440006256104","27.6720008850098","27.7280006408691","28.0100002288818","30.503999710083","28.6909999847412","27.9939994812012","27.9029998779297","25.3910007476807","25.988000869751","26.1550006866455","25.8880004882813","25.6000003814697",
"Burundi","BDI","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2880001068115","25.2749996185303","24.9640007019043","24.7129993438721","24.0559997558594","23.3479995727539","23.2970008850098","23.5639991760254","23.4969997406006","23.4389991760254","23.4139995574951","23.4440002441406","23.42799949646","23.4720001220703","23.4969997406006","23.5270004272461","23.5480003356934","23.5960006713867","23.6499996185303","23.673999786377","23.6879997253418","23.7490005493164","23.8470001220703","23.8939990997314","23.3530006408691","23.0540008544922","22.798999786377","22.5389995574951","22.3859996795654",
"Belgium","BEL","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.610000014305115","0.745000004768372","0.538999974727631","0.587000012397766","0.625","0.675000011920929","0.503000020980835","0.48199999332428","0.42399999499321","0.547999978065491","0.544000029563904","0.43299999833107","0.508000016212463","0.52700001001358","0.391999989748001","0.433999985456467","0.354000002145767","0.428000003099442","0.477999985218048","0.293999999761581","0.493000000715256","0.40599998831749","0.425999999046326","0.416000008583069","0.492000013589859","0.458000004291534","0.428999990224838","0.421999990940094","0.41499999165535",
"Benin","BEN","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9530000686646","10.8420000076294","10.7430000305176","10.7930002212524","10.6780004501343","10.5590000152588","10.4549999237061","10.3149995803833","10.2069997787476","10.0909996032715","9.98400020599365","9.84799957275391","9.71199989318848","9.56799983978271","9.42599964141846","9.28400039672852","9.14900016784668","9.00500011444092","8.8730001449585","8.73999977111816","12.7370004653931","12.5860004425049","12.4519996643066","12.3109998703003","12.1780004501343","12.0209999084473","11.8649997711182","11.7080001831055","11.5459995269775",
"Burkina Faso","BFA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3819999694824","28.2439994812012","28.1800003051758","28.1159992218018","28.3560009002686","28.6040000915527","28.7770004272461","28.7549991607666","28.9489994049072","28.6429996490479","28.5259990692139","28.4729995727539","28.7709999084473","28.7740001678467","28.7479991912842","28.7779998779297","29.1060009002686","29.3349990844727","29.7590007781982","30.2240009307861","30.8880004882813","31.1520004272461","31.3460006713867","31.6870002746582","31.4109992980957","31.3689994812012","31.1340007781982","30.9349994659424","30.7210006713867",
"Bangladesh","BGD","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4860000610352","13.3219995498657","13.1180000305176","12.875","12.6309995651245","12.3900003433228","12.1470003128052","11.9010000228882","11.6280002593994","11.375","11.1199998855591","10.8380002975464","10.5629997253418","10.3680000305176","10.1549997329712","9.80399990081787","9.41399955749512","9.02499961853027","8.6899995803833","8.2480001449585","7.39499998092651","6.60300016403198","5.88299989700317","5.53800010681152","5.2189998626709","4.9060001373291","4.29099988937378","4.07200002670288","3.85999989509583",
"Bulgaria","BGR","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29100000858307","1.27100002765656","1.25","1.23099994659424","1.2150000333786","1.19700002670288","1.18299996852875","1.16700005531311","1.15900003910065","1.14199995994568","1.18400001525879","1.1710000038147","1.42900002002716","1.42700004577637","0.929000020027161","0.799000024795532","0.748000025749207","0.583000004291534","0.579999983310699","0.685000002384186","0.779999971389771","0.549000024795532","0.435000002384186","0.400000005960464","0.41499999165535","0.425000011920929","0.532999992370605","0.522000014781952","0.513000011444092",
"Bahrain","BHR","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0860000029206276","0.0759999975562096","0.0610000006854534","0.0590000003576279","0.0540000014007092","0.0489999987185001","0.0450000017881393","0.0399999991059303","0.0370000004768372","0.0329999998211861","0.0309999994933605","0.546999990940094","0.535000026226044","0.0829999968409538","0.524999976158142","0.528999984264374","0.501999974250793","0.490000009536743","0.474000006914139","0.472000002861023","0.474999994039536","0.456999987363815","0.425000011920929","0.405000001192093","0.400999993085861","0.402999997138977","0.407000005245209","0.421000003814697","0.432000011205673",
