"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7730026245117","76.6360015869141","75.5380020141602","73.2710037231445","75.9400024414063","75.5019989013672","75.0709991455078","74.5810012817383","73.9710006713867","73.2089996337891","72.109001159668","75.9049987792969","75.8379974365234","75.6439971923828","75.7880020141602","75.822998046875","76.1719970703125","75.9219970703125","76.1289978027344","75.9729995727539","75.6709976196289","75.2269973754883","74.5849990844727","74.0029983520508","73.4140014648438","72.754997253418","72.140998840332","71.7809982299805","71.4199981689453",
"Angola","AGO","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3879995346069","10.9540004730225","10.6389999389648","10.1809997558594","9.82999992370605","9.46700000762939","9.1540002822876","8.85299968719482","8.48299980163574","8.18400001525879","7.91900014877319","7.65399980545044","7.38500022888184","7.09499979019165","7.6729998588562","8.36800003051758","9.05399990081787","9.77600002288818","10.6190004348755","11.3699998855591","12.1260004043579","11.8549995422363","11.5950002670288","11.3579998016357","11.128999710083","10.8929996490479","10.6759996414185","10.4610004425049","10.2519998550415",
"Albania","ALB","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.439998626709","48.2019996643066","47.2879981994629","46.3559989929199","45.4360008239746","44.6069984436035","44.1959991455078","43.6520004272461","43.173999786377","42.6730003356934","41.9259986877441","40.9669990539551","39.8919982910156","38.7980003356934","37.7120018005371","36.6389999389648","35.568000793457","49.8580017089844","45.3580017089844","44.1049995422363","43.6710014343262","50.382999420166","45.5859985351563","42.2120018005371","39.9589996337891","39.257999420166","38.5779991149902","37.9869995117188","37.375",
"Andorra","AND","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0452913416637","30.3592478293799","30.0764837339763","29.9190475012527","28.4407657675256","27.9850479494559","27.8957558074031","25.7881664698275","25.6552390353763","26.4520699868617","23.6095746245772","23.6842555404154","25.0056125833354","26.7068998048998","25.7950603982857","25.4786617899951","25.1528576441655","23.9587306791664","23.3678378107837","21.920485920664","21.6117580541927","20.2907944827887","21.8427002175611","22.3057909162526","22.5849946890803","18.2964009768017","18.7804647428233","18.5634892121802","18.2894806525089",
"United Arab Emirates","ARE","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.00100000004749745","0.0020000000949949","0.00499999988824129","0.00800000037997961","0.00999999977648258","0.0120000001043081","0.0140000004321337","0.0160000007599592","0.0179999992251396","0.0199999995529652","0.0240000002086163","0.104000002145767","0.0979999974370003","0.0920000001788139",
"Argentina","ARG","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83399999141693","2.04099988937378","2.13000011444092","2.57100009918213","2.08899998664856","2.76300001144409","2.35199999809265","2.13700008392334","2.01900005340576","1.8309999704361","1.75800001621246","1.57799994945526","2.4539999961853","2.02699995040894","1.70099997520447","1.6139999628067","1.4559999704361","1.2150000333786","1.17799997329712","1.25800001621246","1.18700003623962","0.85699999332428","0.795000016689301","0.957000017166138","0.949999988079071","0.990000009536743","0.98199999332428","0.959999978542328","0.933000028133392",
"Armenia","ARM","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9699993133545","33.7630004882813","32.4860000610352","32.0480003356934","31.9039993286133","32.0200004577637","32.0040016174316","31.4860000610352","31.3780002593994","31.0659999847412","30.4990005493164","29.7329998016357","28.8799991607666","28.0650005340576","26.9060001373291","25.6599998474121","24.2269992828369","23.4820003509521","24.9839992523193","22.2590007781982","19.0590000152588","18.742000579834","18.7649993896484","10.1199998855591","10.6680002212524","8.80099964141846","8.36299991607666","8.12100028991699","7.8769998550415",
"American Samoa","ASM","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28100001811981","1.39900004863739","1.45299994945526","1.44400000572205","1.34300005435944","1.3289999961853","1.31400001049042","1.09700000286102","1.21599996089935","1.16499996185303","0.714999973773956","0.582000017166138","0.547999978065491","0.526000022888184","0.446999996900558","0.412000000476837","0.352999985218048","0.324000000953674","0.310000002384186","0.324000000953674","0.279000014066696","0.272000014781952","0.252999991178513","0.266999989748001","0.26800000667572","0.256999999284744","0.231000006198883","0.225999996066093","0.222000002861023",
"Austria","AUT","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35900020599365","5.26599979400635","5.28999996185303","5.15299987792969","5.33099985122681","5.46199989318848","4.89699983596802","4.38800001144409","4.33500003814697","4.13500022888184","3.91000008583069","3.78399991989136","3.17799997329712","1.62899994850159","1.87100005149841","1.99300003051758","2.84200000762939","2.66000008583069","2.57100009918213","2.42499995231628","2.18499994277954","2.05599999427795","1.96599996089935","2.05599999427795","1.72800004482269","1.64300000667572","1.67299997806549","1.6139999628067","1.57500004768372",
"Azerbaijan","AZE","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4329986572266","48.2039985656738","49.3880004882813","50.2490005493164","50.4770011901855","50.318000793457","50.1580009460449","49.9939994812012","49.6319999694824","49.0180015563965","48.5130004882813","47.9550018310547","47.3810005187988","46.875","45.6399993896484","44.173999786377","42.9659996032715","42.4490013122559","42.4059982299805","42.5330009460449","41.4179992675781","42.4459991455078","41.9749984741211","42.3950004577637","42.7830009460449","41.3250007629395","41.3269996643066","41.0299987792969","40.7050018310547",
